4492150.0, 693.0, 6482.2, 23700.0, 92.5, 2.29, 4
1.0235455E7, 78866.0, 129.8, 15700.0, 99.9, 3.93, 4
193413.0, 1001.0, 193.2, 1200.0, 79.3, 43.11, 3
1641564.0, 11300.0, 145.3, 1700.0, 40.1, 72.02, 2
5231372.0, 338145.0, 15.5, 27400.0, 100.0, 3.57, 4
7961619.0, 86600.0, 91.9, 3400.0, 97.0, 81.74, 2
6.2660551E7, 2345410.0, 26.7, 700.0, 65.5, 94.69, 2
3.8536869E7, 312685.0, 123.3, 11100.0, 99.8, 8.51, 4
6822378.0, 21040.0, 324.3, 4800.0, 80.2, 25.1, 3
20579.0, 458.0, 44.9, 9000.0, 92.0, 14.84, 3
57794.0, 199.0, 290.4, 8000.0, 97.0, 9.27, 4
287730.0, 22966.0, 12.5, 4900.0, 94.1, 25.69, 3
1639833.0, 600370.0, 2.7, 9000.0, 79.8, 54.58, 2
787584.0, 2517.0, 312.9, 5800.0, 88.9, 7.78, 4
2.5730435E7, 912050.0, 28.2, 4800.0, 93.4, 22.2, 3
1.6134219E7, 756950.0, 21.3, 9900.0, 96.2, 8.8, 4
1.47365352E8, 144000.0, 1023.4, 1900.0, 43.1, 62.6, 2
1.2127071E7, 1246700.0, 9.7, 1900.0, 42.0, 191.19, 1
171019.0, 541.0, 316.1, 21000.0, 99.0, 6.94, 4
71201.0, 468.0, 152.1, 19000.0, 100.0, 4.05, 4
1324333.0, 45226.0, 29.3, 12300.0, 99.8, 7.87, 4
81541.0, 455.0, 179.2, 7800.0, 58.0, 15.53, 3
905949.0, 18270.0, 49.6, 5800.0, 93.7, 12.62, 3
199509.0, 91000.0, 2.2, 8300.0, 83.0, 12.07, 3
23098.0, 153.0, 151.0, 16000.0, 97.8, 18.05, 3
4076140.0, 268680.0, 15.2, 21600.0, 99.0, 5.85, 4
69108.0, 443.0, 156.0, 11000.0, 89.0, 19.46, 3
7385367.0, 110910.0, 66.6, 7600.0, 98.6, 20.55, 3
5900754.0, 1759540.0, 3.4, 6400.0, 82.6, 24.6, 3
5548702.0, 56785.0, 97.7, 1500.0, 60.9, 66.61, 2
114689.0, 748.0, 153.3, 2200.0, 98.5, 12.62, 3
13287.0, 21.0, 632.7, 5000.0, 99.0, 9.95, 4
3191319.0, 78200.0, 40.8, 6300.0, 92.6, 20.47, 3
9183984.0, 48730.0, 188.5, 6000.0, 84.7, 32.38, 3
2.3113019E7, 120540.0, 191.8, 1300.0, 99.0, 24.04, 3
690948.0, 2170.0, 318.4, 700.0, 56.5, 74.93, 2
21152.0, 430.0, 49.2, 9600.0, 98.0, 15.67, 3
29251.0, 61.0, 479.5, 34600.0, 96.0, 5.73, 4
6368481.0, 236800.0, 26.9, 1700.0, 66.4, 85.22, 2
108605.0, 1910.0, 56.9, 17200.0, 99.0, 8.03, 4
1240827.0, 2040.0, 608.3, 11400.0, 85.6, 15.03, 3
1.2236805E7, 390580.0, 31.3, 1900.0, 90.7, 67.69, 2
6.4631595E7, 514000.0, 125.7, 7400.0, 92.6, 20.48, 3
6.0876136E7, 547030.0, 111.3, 27600.0, 99.0, 4.26, 4
9981334.0, 93030.0, 107.3, 13900.0, 99.4, 8.57, 4
4.7382633E7, 678500.0, 69.8, 1800.0, 85.3, 67.24, 2
1.095351995E9, 3287590.0, 333.2, 2900.0, 59.5, 56.29, 2
379444.0, 5770.0, 65.8, 18600.0, 93.9, 12.61, 3
4661473.0, 69700.0, 66.9, 2500.0, 99.0, 18.59, 3
2602713.0, 82880.0, 31.4, 23200.0, 77.9, 14.51, 3
1.3902972E7, 274200.0, 50.7, 1100.0, 26.6, 97.57, 2
2.4385858E7, 329750.0, 74.0, 9000.0, 88.7, 17.7, 3
5042920.0, 488100.0, 10.3, 5800.0, 98.0, 73.08, 2
5.8133509E7, 301230.0, 193.0, 26700.0, 98.6, 5.94, 4
5213898.0, 198500.0, 26.3, 1600.0, 97.0, 35.64, 3
89703.0, 344.0, 260.8, 5000.0, 98.0, 14.62, 3
71891.0, 193.0, 372.5, 28000.0, 97.0, 5.89, 4
1.8881361E7, 185180.0, 102.0, 3300.0, 76.9, 29.53, 3
2010347.0, 20273.0, 99.2, 19000.0, 99.7, 4.45, 4
1.5233244E7, 2717300.0, 5.6, 6300.0, 98.4, 29.21, 3
208869.0, 12200.0, 17.1, 2900.0, 53.0, 55.16, 2
7502.0, 413.0, 18.2, 2500.0, 97.0, 19.0, 3
486530.0, 23000.0, 21.2, 1300.0, 67.9, 104.13, 1
